t,cell_id,z,y,x,volume,Name
165,682,22.0,266.0,584.0,75.0,Unknown_682
165,683,17.0,231.0,607.0,75.0,Unknown_683
165,685,24.0,260.0,588.0,75.0,Unknown_685
165,686,26.0,260.0,527.0,75.0,Unknown_686
165,689,22.0,213.0,468.0,75.0,Unknown_689
165,692,22.0,251.0,500.0,75.0,Unknown_692
165,696,16.0,193.0,514.0,75.0,Unknown_696
165,699,20.0,234.0,536.0,75.0,Unknown_699
165,706,16.0,378.0,415.0,75.0,Unknown_706
165,707,18.0,343.0,441.0,75.0,Unknown_707
165,709,14.0,364.0,440.0,75.0,Unknown_709
165,710,16.0,331.0,485.0,75.0,Unknown_710
165,713,17.0,143.0,402.0,75.0,Unknown_713
165,714,19.0,179.0,439.0,75.0,Unknown_714
165,716,15.0,157.0,441.0,75.0,Unknown_716
165,717,17.0,224.0,471.0,75.0,Unknown_717
165,719,17.0,257.0,432.0,75.0,Unknown_719
165,720,18.0,310.0,385.0,75.0,Unknown_720
166,7,18.0,314.0,133.0,75.0,Eapp
166,10,17.0,252.0,115.0,75.0,Eapa
166,15,14.0,299.0,119.0,75.0,Eaapp
166,16,13.0,261.0,118.0,75.0,Eaapa
166,18,13.0,233.0,123.0,75.0,Eaaap
166,19,14.0,199.0,139.0,75.0,Eaaaa
166,22,18.0,185.0,141.0,75.0,Eppp
166,25,18.0,163.0,176.0,75.0,Eppa
166,29,13.0,174.0,171.0,75.0,Epap
166,33,10.0,195.0,169.0,75.0,Epaap
166,34,11.0,166.0,208.0,75.0,Epaaa
166,38,11.0,314.0,137.0,75.0,MSaaa
166,41,13.0,332.0,164.0,75.0,MSaap
166,45,11.0,290.0,175.0,75.0,MSapp
166,49,11.0,349.0,219.0,75.0,MSapap
166,50,12.0,348.0,273.0,75.0,MSapaa
166,53,12.0,267.0,150.0,75.0,MSpap
166,56,11.0,224.0,138.0,75.0,MSpaa
166,61,9.0,238.0,169.0,75.0,MSpppp
166,62,10.0,223.0,202.0,75.0,MSpppa
166,64,12.0,193.0,243.0,75.0,MSppap
166,65,11.0,195.0,294.0,75.0,MSppaa
166,70,26.0,262.0,172.0,75.0,Caaa
166,73,24.0,270.0,207.0,75.0,Caap
166,78,22.0,257.0,124.0,75.0,Capaa
166,79,22.0,295.0,160.0,75.0,Capap
166,81,21.0,337.0,153.0,75.0,Cappa
166,82,22.0,343.0,197.0,75.0,Cappp
166,86,26.0,318.0,170.0,75.0,Cpaap
166,87,27.0,305.0,209.0,75.0,Cpaaa
166,89,25.0,324.0,236.0,75.0,Cpapp
166,90,25.0,314.0,282.0,75.0,Cpapa
166,93,26.0,266.0,229.0,75.0,Cpppp
166,94,22.95833333333333,278.0833333333333,268.9583333333333,72.0,Cpppa
166,96,25.0,274.0,271.0,75.0,Cppaa
166,97,24.0,275.0,323.0,75.0,Cppap
166,101,17.0,358.0,147.0,75.0,Daa
166,104,19.0,382.0,171.0,75.0,Dap
166,109,24.0,366.0,220.0,75.0,Dppa
166,110,25.0,365.0,263.0,75.0,Dppp
166,112,22.0,346.0,265.0,75.0,Dpaa
166,113,21.0,355.0,310.0,75.0,Dpap
166,116,14.0,391.0,182.0,75.0,P4pa
166,120,18.0,396.0,202.0,75.0,P4ppa
166,121,16.0,408.0,247.0,75.0,P4ppp
166,124,14.0,352.0,200.0,75.0,P4aaa
166,125,13.0,381.0,233.0,75.0,P4aap
166,127,14.0,399.0,264.0,75.0,P4apa
166,128,14.0,406.0,307.0,75.0,P4app
166,134,21.0,216.0,138.0,75.0,ABapapp
166,137,18.0,246.0,153.0,75.0,ABapapa
166,142,23.0,225.0,159.0,75.0,ABapaapp
166,143,24.0,202.0,187.0,75.0,ABapaapa
166,145,23.0,166.0,203.0,75.0,ABapaaap
166,146,23.0,177.0,254.0,75.0,ABapaaaa
166,150,21.0,260.0,158.0,75.0,ABappaaa
166,151,19.0,281.0,200.0,75.0,ABappaap
166,153,20.0,295.0,233.0,75.0,ABappapp
166,154,18.0,306.0,282.0,75.0,ABappapa
166,157,20.0,228.0,184.0,75.0,ABapppaa
166,158,19.0,233.0,222.0,75.0,ABapppap
166,160,19.0,234.0,259.0,75.0,ABappppp
166,161,18.0,203.0,308.0,75.0,ABappppa
166,165,26.0,204.0,212.0,75.0,ABaaapa
166,168,24.0,235.0,240.0,75.0,ABaaapp
166,173,27.0,202.0,257.0,75.0,ABaaaaaa
166,174,26.0,231.0,303.0,75.0,ABaaaaap
166,176,23.0,212.0,286.0,75.0,ABaaaapa
166,177,24.0,222.0,332.0,75.0,ABaaaapp
166,180,26.0,176.0,289.0,75.0,ABaapap
166,183,26.0,146.0,326.0,75.0,ABaapaa
166,188,26.0,163.0,234.0,75.0,ABaapppp
166,189,25.0,141.0,273.0,75.0,ABaapppa
166,191,23.0,140.0,298.0,75.0,ABaappap
166,192,23.0,112.0,345.0,75.0,ABaappaa
166,197,7.0,260.0,200.0,75.0,ABpaaaa
166,200,8.0,265.0,235.0,75.0,ABpaaap
166,205,9.0,267.0,268.0,75.0,ABpaappp
166,206,8.0,274.0,311.0,75.0,ABpaappa
166,208,9.0,262.0,352.0,75.0,ABpaapaa
166,209,9.0,255.0,397.0,75.0,ABpaapap
166,212,8.0,206.0,234.0,75.0,ABpapap
166,216,10.0,227.0,264.0,75.0,ABpapaaa
166,217,8.0,234.0,293.0,75.0,ABpapaap
166,219,8.0,193.0,309.0,75.0,ABpappp
166,222,9.0,200.0,351.0,75.0,ABpappa
166,228,7.0,308.0,373.0,75.0,ABpppaa
166,231,7.0,335.0,428.0,75.0,ABpppap
166,235,9.0,369.0,479.0,75.0,ABppppa
166,238,11.0,343.0,535.0,75.0,ABppppp
166,243,8.0,174.0,394.0,75.0,ABppaap
166,246,8.0,193.0,438.0,75.0,ABppaaa
166,250,8.0,153.0,468.0,75.0,ABppapa
166,253,9.0,182.0,518.0,75.0,ABppapp
166,262,8.0,311.0,209.0,75.0,Unknown_262
166,265,9.0,310.0,268.0,75.0,Unknown_265
166,269,8.0,359.0,287.0,75.0,Unknown_269
166,273,10.0,352.0,325.0,75.0,Unknown_273
166,274,10.0,351.0,367.0,75.0,Unknown_274
166,278,10.0,372.0,202.0,75.0,Unknown_278
166,279,10.0,385.0,251.0,75.0,Unknown_279
166,281,10.0,391.0,280.0,75.0,Unknown_281
166,282,10.0,393.0,323.0,75.0,Unknown_282
166,285,12.0,428.0,310.0,75.0,Unknown_285
166,286,12.0,421.0,352.0,75.0,Unknown_286
166,288,14.0,415.0,391.0,75.0,Unknown_288
166,289,13.0,415.0,433.0,75.0,Unknown_289
166,293,10.0,390.0,386.0,75.0,Unknown_293
166,296,9.0,392.0,435.0,75.0,Unknown_296
166,300,13.0,378.0,537.0,75.0,Unknown_300
166,304,17.0,369.0,568.0,75.0,Unknown_304
166,305,21.0,349.0,565.0,75.0,Unknown_305
166,308,16.0,422.0,470.0,75.0,Unknown_308
166,311,17.0,403.0,512.0,75.0,Unknown_311
166,315,20.0,397.0,511.0,75.0,Unknown_315
166,318,24.0,375.0,538.0,75.0,Unknown_318
166,326,21.0,378.0,229.0,75.0,Unknown_326
166,327,21.0,391.0,264.0,75.0,Unknown_327
166,329,23.0,398.0,285.0,75.0,Unknown_329
166,330,21.0,418.0,318.0,75.0,Unknown_330
166,332,19.0,416.0,287.0,75.0,Unknown_332
166,336,18.0,432.0,320.0,75.0,Unknown_336
166,337,18.0,428.0,359.0,75.0,Unknown_337
166,340,25.0,369.0,310.0,75.0,Unknown_340
166,343,25.0,363.0,371.0,75.0,Unknown_343
166,348,25.0,322.0,342.0,75.0,Unknown_348
166,349,24.0,335.0,397.0,75.0,Unknown_349
166,350,26.0,320.0,425.0,75.0,Unknown_350
166,356,21.0,411.0,355.0,75.0,Unknown_356
166,359,24.0,404.0,388.0,75.0,Unknown_359
166,363,20.0,423.0,402.0,75.0,Unknown_363
166,366,20.0,411.0,458.0,75.0,Unknown_366
166,371,23.0,407.0,454.0,75.0,Unknown_371
166,374,24.0,374.0,501.0,75.0,Unknown_374
166,378,25.0,373.0,428.0,75.0,Unknown_378
166,381,25.0,335.0,475.0,75.0,Unknown_381
166,389,18.0,129.0,203.0,75.0,Unknown_389
166,392,17.0,120.0,244.0,75.0,Unknown_392
166,396,14.0,157.0,217.0,75.0,Unknown_396
166,400,12.0,122.0,251.0,75.0,Unknown_400
166,401,12.0,122.0,300.0,75.0,Unknown_401
166,404,10.0,161.0,254.0,75.0,Unknown_404
166,408,9.0,145.0,293.0,75.0,Unknown_408
166,409,10.0,148.0,319.0,75.0,Unknown_409
166,411,13.0,113.0,343.0,75.0,Unknown_411
166,415,13.0,105.0,390.0,75.0,Unknown_415
166,416,14.0,106.0,435.0,75.0,Unknown_416
166,421,10.0,143.0,367.0,75.0,Unknown_421
166,422,11.0,140.0,404.0,75.0,Unknown_422
166,423,12.0,133.0,444.0,75.0,Unknown_423
166,427,12.0,161.0,534.0,75.0,Unknown_427
166,431,17.0,169.0,567.0,75.0,Unknown_431
166,432,21.0,208.0,583.0,75.0,Unknown_432
166,435,16.0,109.0,479.0,75.0,Unknown_435
166,438,15.0,133.0,512.0,75.0,Unknown_438
166,442,19.0,147.0,535.0,75.0,Unknown_442
166,445,22.0,170.0,570.0,75.0,Unknown_445
166,453,20.0,132.0,241.0,75.0,Unknown_453
166,454,22.0,119.0,280.0,75.0,Unknown_454
166,455,20.0,115.0,318.0,75.0,Unknown_455
166,460,18.0,132.0,276.0,75.0,Unknown_460
166,461,16.0,102.0,317.0,75.0,Unknown_461
166,463,17.0,107.0,346.0,75.0,Unknown_463
166,464,18.0,98.0,383.0,75.0,Unknown_464
166,467,22.0,153.0,353.0,75.0,Unknown_467
166,471,26.0,154.0,384.0,75.0,Unknown_471
166,472,26.0,169.0,422.0,75.0,Unknown_472
166,475,25.0,191.0,357.0,75.0,Unknown_475
166,476,25.0,212.0,402.0,75.0,Unknown_476
166,478,26.0,201.0,435.0,75.0,Unknown_478
166,479,25.0,216.0,473.0,75.0,Unknown_479
166,483,21.0,108.0,379.0,75.0,Unknown_483
166,486,24.0,124.0,428.0,75.0,Unknown_486
166,490,21.0,109.0,424.0,75.0,Unknown_490
166,493,19.0,110.0,475.0,75.0,Unknown_493
166,499,24.0,121.0,474.0,75.0,Unknown_499
166,500,23.0,133.0,516.0,75.0,Unknown_500
166,502,23.0,163.0,528.0,75.0,Unknown_502
166,503,23.0,196.0,540.0,75.0,Unknown_503
166,506,26.0,153.0,451.0,75.0,Unknown_506
166,507,26.0,173.0,489.0,75.0,Unknown_507
166,508,26.0,223.0,514.0,75.0,Unknown_508
166,518,15.0,277.0,144.0,75.0,Unknown_518
166,519,14.0,278.0,197.0,75.0,Unknown_519
166,520,12.0,305.0,240.0,75.0,Unknown_520
166,524,16.0,286.0,249.0,75.0,Unknown_524
166,527,16.0,256.0,294.0,75.0,Unknown_527
166,533,21.0,281.0,294.0,75.0,Unknown_533
166,534,19.0,307.0,344.0,75.0,Unknown_534
166,535,22.0,290.0,371.0,75.0,Unknown_535
166,539,24.0,279.0,390.0,75.0,Unknown_539
166,540,22.0,306.0,408.0,75.0,Unknown_540
166,544,17.0,325.0,190.0,75.0,Unknown_544
166,547,19.0,338.0,229.0,75.0,Unknown_547
166,551,16.0,347.0,256.0,75.0,Unknown_551
166,554,15.0,366.0,298.0,75.0,Unknown_554
166,559,18.0,353.0,303.0,75.0,Unknown_559
166,560,20.0,353.0,359.0,75.0,Unknown_560
166,562,17.0,386.0,338.0,75.0,Unknown_562
166,563,14.0,377.0,393.0,75.0,Unknown_563
166,568,15.0,220.0,181.0,75.0,Unknown_568
166,571,13.0,243.0,237.0,75.0,Unknown_571
166,575,16.0,203.0,267.0,75.0,Unknown_575
166,578,14.0,216.0,310.0,75.0,Unknown_578
166,581,20.0,245.0,336.0,75.0,Unknown_581
166,584,22.0,241.0,382.0,75.0,Unknown_584
166,588,22.0,226.0,418.0,75.0,Unknown_588
166,589,24.0,257.0,437.0,75.0,Unknown_589
166,593,18.0,189.0,215.0,75.0,Unknown_593
166,596,19.0,175.0,266.0,75.0,Unknown_596
166,598,16.0,164.0,281.0,75.0,Unknown_598
166,601,14.0,167.0,324.0,75.0,Unknown_601
166,604,19.0,172.0,319.0,75.0,Unknown_604
166,605,20.0,170.0,373.0,75.0,Unknown_605
166,607,16.0,153.0,355.0,75.0,Unknown_607
166,608,13.0,158.0,392.0,75.0,Unknown_608
166,612,13.0,295.0,320.0,75.0,Unknown_612
166,615,14.0,314.0,376.0,75.0,Unknown_615
166,619,13.0,242.0,350.0,75.0,Unknown_619
166,622,17.0,253.0,388.0,75.0,Unknown_622
166,627,11.0,286.0,461.0,75.0,Unknown_627
166,630,13.0,293.0,511.0,75.0,Unknown_630
166,634,12.0,221.0,440.0,75.0,Unknown_634
166,637,11.0,252.0,497.0,75.0,Unknown_637
166,646,7.0,322.0,480.0,75.0,Unknown_646
166,647,8.0,294.0,555.0,75.0,Unknown_647
166,649,11.0,284.0,588.0,75.0,Unknown_649
166,650,16.0,297.0,586.0,75.0,Unknown_650
166,652,19.0,307.0,578.0,75.0,Unknown_652
166,654,25.0,305.0,586.0,75.0,Unknown_654
166,655,25.0,307.0,553.0,75.0,Unknown_655
166,658,21.0,321.0,455.0,75.0,Unknown_658
166,661,22.0,297.0,486.0,75.0,Unknown_661
166,665,18.0,339.0,523.0,75.0,Unknown_665
166,668,20.0,310.0,525.0,75.0,Unknown_668
166,674,8.0,230.0,479.0,75.0,Unknown_674
166,678,8.0,237.0,541.0,75.0,Unknown_678
166,679,12.0,211.0,582.0,75.0,Unknown_679
166,682,21.0,264.0,585.0,75.0,Unknown_682
166,683,16.0,234.0,610.0,75.0,Unknown_683
166,685,24.0,260.0,588.0,75.0,Unknown_685
166,686,26.0,269.0,534.0,75.0,Unknown_686
166,689,22.0,207.0,468.0,75.0,Unknown_689
166,692,21.0,252.0,497.0,75.0,Unknown_692
166,696,16.0,193.0,514.0,75.0,Unknown_696
166,699,20.0,238.0,539.0,75.0,Unknown_699
166,706,16.0,376.0,418.0,75.0,Unknown_706
166,707,19.0,345.0,443.0,75.0,Unknown_707
166,709,13.0,366.0,442.0,75.0,Unknown_709
166,710,16.0,329.0,488.0,75.0,Unknown_710
166,713,17.0,147.0,402.0,75.0,Unknown_713
166,714,19.0,177.0,437.0,75.0,Unknown_714
166,716,16.0,160.0,440.0,75.0,Unknown_716
166,717,17.0,217.0,468.0,75.0,Unknown_717
166,719,18.0,256.0,437.0,75.0,Unknown_719
166,720,19.0,312.0,390.0,75.0,Unknown_720
167,8,17.0,299.0,123.0,75.0,Eappa
167,9,19.0,327.0,141.0,75.0,Eappp
167,10,17.0,247.0,122.0,75.0,Eapa
167,15,15.0,305.0,115.0,75.0,Eaapp
167,16,13.0,258.0,116.0,75.0,Eaapa
167,18,13.0,231.0,117.0,75.0,Eaaap
167,19,14.0,198.0,137.0,75.0,Eaaaa
167,22,19.0,184.0,144.0,75.0,Eppp
167,25,17.0,165.0,175.0,75.0,Eppa
167,30,13.0,183.0,149.0,75.0,Epapp
167,31,13.0,170.0,182.0,75.0,Epapa
167,33,10.0,201.0,165.0,75.0,Epaap
167,34,10.0,174.0,204.0,75.0,Epaaa
167,38,11.0,318.0,132.0,75.0,MSaaa
167,41,13.0,339.0,166.0,75.0,MSaap
167,45,10.0,297.0,167.0,75.0,MSapp
167,49,11.0,353.0,219.0,75.0,MSapap
167,50,11.0,348.0,281.0,75.0,MSapaa
167,53,12.0,269.0,149.0,75.0,MSpap
167,56,11.0,226.0,141.0,75.0,MSpaa
167,61,9.0,245.0,166.0,75.0,MSpppp
167,62,10.0,230.0,198.0,75.0,MSpppa
167,64,12.0,196.0,238.0,75.0,MSppap
167,65,11.0,197.0,288.0,75.0,MSppaa
167,70,26.0,255.0,177.0,75.0,Caaa
167,73,24.0,274.0,218.0,75.0,Caap
167,78,23.0,260.0,126.0,75.0,Capaa
167,79,23.0,302.0,164.0,75.0,Capap
167,81,22.0,337.0,153.0,75.0,Cappa
167,82,23.0,350.0,204.0,75.0,Cappp
167,86,25.0,321.0,175.0,75.0,Cpaap
167,87,27.0,309.0,211.0,75.0,Cpaaa
167,89,26.0,336.0,241.0,75.0,Cpapp
167,90,25.0,319.0,288.0,75.0,Cpapa
167,93,26.0,267.0,231.0,75.0,Cpppp
167,94,23.0,293.0,266.0,75.0,Cpppa
167,96,25.0,274.0,271.0,75.0,Cppaa
167,97,24.0,279.0,321.0,75.0,Cppap
167,101,17.0,362.0,156.0,75.0,Daa
167,104,18.0,387.0,173.0,75.0,Dap
167,109,24.0,370.0,222.0,75.0,Dppa
167,110,26.0,372.0,269.0,75.0,Dppp
167,112,22.0,355.0,267.0,75.0,Dpaa
167,113,21.0,358.0,315.0,75.0,Dpap
167,116,14.0,394.0,187.0,75.0,P4pa
167,120,18.0,398.0,207.0,75.0,P4ppa
167,121,15.0,404.0,252.0,75.0,P4ppp
167,124,14.0,350.0,204.0,75.0,P4aaa
167,125,12.0,378.0,236.0,75.0,P4aap
167,127,13.0,395.0,265.0,75.0,P4apa
167,128,14.0,402.0,310.0,75.0,P4app
167,134,21.0,218.0,143.0,75.0,ABapapp
167,137,18.0,253.0,160.0,75.0,ABapapa
167,142,23.0,225.0,161.0,75.0,ABapaapp
167,143,24.0,203.0,189.0,75.0,ABapaapa
167,145,23.0,166.0,199.0,75.0,ABapaaap
167,146,22.0,182.0,252.0,75.0,ABapaaaa
167,150,21.0,267.0,161.0,75.0,ABappaaa
167,151,20.0,286.0,197.0,75.0,ABappaap
167,153,20.0,299.0,237.0,75.0,ABappapp
167,154,18.0,321.0,282.0,75.0,ABappapa
167,157,20.0,229.0,186.0,75.0,ABapppaa
167,158,19.0,239.0,222.0,75.0,ABapppap
167,160,19.0,241.0,260.0,75.0,ABappppp
167,161,17.071428571428573,204.8571428571429,307.0,70.0,ABappppa
167,165,26.0,203.0,216.0,75.0,ABaaapa
167,169,23.0,228.0,231.0,75.0,ABaaappa
167,170,23.0,247.0,266.0,75.0,ABaaappp
167,173,26.0,208.0,259.0,75.0,ABaaaaaa
167,174,26.0,234.0,310.0,75.0,ABaaaaap
167,176,23.0,214.0,282.0,75.0,ABaaaapa
167,177,24.0,215.0,325.0,75.0,ABaaaapp
167,180,25.0,180.0,279.0,75.0,ABaapap
167,183,25.0,154.0,326.0,75.0,ABaapaa
167,188,25.0,164.0,232.0,75.0,ABaapppp
167,189,25.0,142.0,275.0,75.0,ABaapppa
167,191,23.0,140.0,298.0,75.0,ABaappap
167,192,22.0,109.0,335.0,75.0,ABaappaa
167,197,7.0,268.0,201.0,75.0,ABpaaaa
167,200,8.0,275.0,234.0,75.0,ABpaaap
167,205,9.0,269.0,269.0,75.0,ABpaappp
167,206,8.0,271.0,313.0,75.0,ABpaappa
167,208,8.0,262.0,355.0,75.0,ABpaapaa
167,209,8.0,245.0,397.0,75.0,ABpaapap
167,212,9.0,214.0,232.0,75.0,ABpapap
167,216,10.0,235.0,253.0,75.0,ABpapaaa
167,217,7.0,231.0,296.0,75.0,ABpapaap
167,219,8.0,188.0,301.0,75.0,ABpappp
167,222,9.0,196.0,348.0,75.0,ABpappa
167,228,8.0,305.0,378.0,75.0,ABpppaa
167,231,8.0,331.0,434.0,75.0,ABpppap
167,235,9.0,368.0,479.0,75.0,ABppppa
167,238,10.0,336.0,532.0,75.0,ABppppp
167,243,8.0,164.0,393.0,75.0,ABppaap
167,246,8.0,185.0,438.0,75.0,ABppaaa
167,250,9.0,146.0,478.0,75.0,ABppapa
167,253,9.0,182.0,523.0,75.0,ABppapp
167,263,8.0,310.0,175.0,75.0,Unknown_263
167,264,8.0,322.0,222.0,75.0,Unknown_264
167,266,9.0,319.0,248.0,75.0,Unknown_266
167,267,8.0,314.0,296.0,75.0,Unknown_267
167,269,8.0,365.0,289.0,75.0,Unknown_269
167,273,10.0,355.0,327.0,75.0,Unknown_273
167,274,10.0,347.0,371.0,75.0,Unknown_274
167,278,10.0,372.0,196.0,75.0,Unknown_278
167,279,9.0,383.0,248.0,75.0,Unknown_279
167,281,10.0,389.0,282.0,75.0,Unknown_281
167,282,9.0,396.0,325.0,75.0,Unknown_282
167,285,12.0,428.0,303.0,75.0,Unknown_285
167,286,12.0,423.0,348.0,75.0,Unknown_286
167,288,13.0,417.0,391.0,75.0,Unknown_288
167,289,13.0,412.0,431.0,75.0,Unknown_289
167,293,10.0,392.0,385.0,75.0,Unknown_293
167,296,10.0,387.0,440.0,75.0,Unknown_296
167,300,12.0,372.0,540.0,75.0,Unknown_300
167,304,16.0,363.0,568.0,75.0,Unknown_304
167,305,21.0,339.0,566.0,75.0,Unknown_305
167,308,16.0,419.0,475.0,75.0,Unknown_308
167,311,16.0,399.0,515.0,75.0,Unknown_311
167,315,20.0,395.0,512.0,75.0,Unknown_315
167,318,23.0,379.0,541.0,75.0,Unknown_318
167,326,22.0,379.0,225.0,75.0,Unknown_326
167,327,22.0,398.0,268.0,75.0,Unknown_327
167,329,23.0,404.0,292.0,75.0,Unknown_329
167,330,21.0,421.0,322.0,75.0,Unknown_330
167,333,19.0,410.0,267.0,75.0,Unknown_333
167,334,19.0,424.0,313.0,75.0,Unknown_334
167,336,17.0,432.0,326.0,75.0,Unknown_336
167,337,18.0,430.0,371.0,75.0,Unknown_337
167,340,25.0,375.0,318.0,75.0,Unknown_340
167,343,25.0,365.0,378.0,75.0,Unknown_343
167,348,25.0,324.0,346.0,75.0,Unknown_348
167,349,24.0,333.0,399.0,75.0,Unknown_349
167,350,25.0,314.0,433.0,75.0,Unknown_350
167,356,22.0,412.0,359.0,75.0,Unknown_356
167,359,24.0,403.0,393.0,75.0,Unknown_359
167,363,20.0,423.0,404.0,75.0,Unknown_363
167,366,19.0,412.0,461.0,75.0,Unknown_366
167,371,23.0,404.0,460.0,75.0,Unknown_371
167,374,24.0,371.0,503.0,75.0,Unknown_374
167,378,25.0,373.0,430.0,75.0,Unknown_378
167,381,25.0,334.0,480.0,75.0,Unknown_381
167,389,18.0,128.0,204.0,75.0,Unknown_389
167,392,16.0,122.0,244.0,75.0,Unknown_392
167,396,14.0,158.0,218.0,75.0,Unknown_396
167,400,12.0,125.0,253.0,75.0,Unknown_400
167,401,13.0,131.0,300.0,75.0,Unknown_401
167,404,10.0,163.0,247.0,75.0,Unknown_404
167,408,10.0,143.0,283.0,75.0,Unknown_408
167,409,10.0,151.0,328.0,75.0,Unknown_409
167,412,13.0,115.0,329.0,75.0,Unknown_412
167,413,12.0,115.0,360.0,75.0,Unknown_413
167,415,14.0,101.0,394.0,75.0,Unknown_415
167,416,16.0,101.0,434.0,75.0,Unknown_416
167,421,10.0,144.0,370.0,75.0,Unknown_421
167,422,11.0,132.0,416.0,75.0,Unknown_422
167,423,12.0,126.0,450.0,75.0,Unknown_423
167,428,12.0,150.0,524.0,75.0,Unknown_428
167,429,15.0,160.0,551.0,75.0,Unknown_429
167,431,18.0,166.0,570.0,75.0,Unknown_431
167,432,21.0,210.0,586.0,75.0,Unknown_432
167,435,17.0,109.0,474.0,75.0,Unknown_435
167,438,15.0,129.0,508.0,75.0,Unknown_438
167,442,20.0,152.0,536.0,75.0,Unknown_442
167,445,23.0,176.0,569.0,75.0,Unknown_445
167,453,21.0,135.0,234.0,75.0,Unknown_453
167,454,22.0,120.0,266.0,75.0,Unknown_454
167,456,20.0,125.0,286.0,75.0,Unknown_456
167,457,18.0,101.0,336.0,75.0,Unknown_457
167,460,18.0,133.0,275.0,75.0,Unknown_460
167,461,15.0,106.0,312.0,75.0,Unknown_461
167,463,16.0,101.0,346.0,75.0,Unknown_463
167,464,18.0,96.0,379.0,75.0,Unknown_464
167,467,21.0,153.0,344.0,75.0,Unknown_467
167,471,25.0,151.0,372.0,75.0,Unknown_471
167,472,26.0,171.0,417.0,75.0,Unknown_472
167,475,24.0,192.0,352.0,75.0,Unknown_475
167,476,25.0,212.0,398.0,75.0,Unknown_476
167,478,24.0,212.0,425.0,75.0,Unknown_478
167,479,26.0,223.0,479.0,75.0,Unknown_479
167,483,21.0,105.0,375.0,75.0,Unknown_483
167,486,24.0,121.0,416.0,75.0,Unknown_486
167,490,22.0,110.0,416.0,75.0,Unknown_490
167,493,20.0,115.0,474.0,75.0,Unknown_493
167,499,24.0,125.0,468.0,75.0,Unknown_499
167,500,24.0,133.0,510.0,75.0,Unknown_500
167,502,23.0,162.0,530.0,75.0,Unknown_502
167,503,24.0,206.0,539.0,75.0,Unknown_503
167,506,26.0,157.0,447.0,75.0,Unknown_506
167,507,26.0,171.0,493.0,75.0,Unknown_507
167,509,26.0,209.0,507.0,75.0,Unknown_509
167,510,25.0,239.0,537.0,75.0,Unknown_510
167,518,15.0,277.0,139.0,75.0,Unknown_518
167,519,14.0,284.0,196.0,75.0,Unknown_519
167,520,12.0,306.0,242.0,75.0,Unknown_520
167,525,17.0,295.0,227.0,75.0,Unknown_525
167,526,15.0,290.0,279.0,75.0,Unknown_526
167,527,16.0,257.0,294.0,75.0,Unknown_527
167,533,20.0,289.0,291.0,75.0,Unknown_533
167,534,19.0,307.0,345.0,75.0,Unknown_534
167,535,21.0,290.0,366.0,75.0,Unknown_535
167,539,25.0,280.0,390.0,75.0,Unknown_539
167,540,22.0,300.0,413.0,75.0,Unknown_540
167,544,18.0,329.0,190.0,75.0,Unknown_544
167,547,18.0,339.0,237.0,75.0,Unknown_547
167,551,16.0,342.0,256.0,75.0,Unknown_551
167,554,15.0,366.0,298.0,75.0,Unknown_554
167,559,18.0,355.0,303.0,75.0,Unknown_559
167,560,20.0,356.0,359.0,75.0,Unknown_560
167,562,17.0,387.0,338.0,75.0,Unknown_562
167,563,13.0,379.0,391.0,75.0,Unknown_563
167,568,15.0,225.0,179.0,75.0,Unknown_568
167,571,13.0,250.0,238.0,75.0,Unknown_571
167,575,16.0,207.0,259.0,75.0,Unknown_575
167,578,15.0,209.0,307.0,75.0,Unknown_578
167,581,21.0,245.0,332.0,75.0,Unknown_581
167,584,23.0,239.0,377.0,75.0,Unknown_584
167,588,22.0,221.0,413.0,75.0,Unknown_588
167,589,24.0,259.0,441.0,75.0,Unknown_589
167,593,18.0,190.0,213.0,75.0,Unknown_593
167,596,19.0,177.0,264.0,75.0,Unknown_596
167,598,16.0,168.0,278.0,75.0,Unknown_598
167,601,14.0,170.0,318.0,75.0,Unknown_601
167,604,18.0,171.0,319.0,75.0,Unknown_604
167,605,19.0,169.0,369.0,75.0,Unknown_605
167,607,15.0,150.0,349.0,75.0,Unknown_607
167,608,13.0,154.0,393.0,75.0,Unknown_608
167,612,12.0,294.0,331.0,75.0,Unknown_612
167,615,14.0,311.0,380.0,75.0,Unknown_615
167,620,13.0,236.0,316.0,75.0,Unknown_620
167,621,13.0,231.0,362.0,75.0,Unknown_621
167,622,16.0,257.0,388.0,75.0,Unknown_622
167,627,11.0,281.0,451.0,75.0,Unknown_627
167,630,14.0,286.0,508.0,75.0,Unknown_630
167,634,12.0,215.0,440.0,75.0,Unknown_634
167,637,11.0,244.0,492.0,75.0,Unknown_637
167,646,7.0,314.0,480.0,75.0,Unknown_646
167,647,8.0,288.0,549.0,75.0,Unknown_647
167,649,11.0,278.0,586.0,75.0,Unknown_649
167,650,15.0,287.0,583.0,75.0,Unknown_650
167,652,19.0,305.0,568.0,75.0,Unknown_652
167,654,24.0,303.0,586.0,75.0,Unknown_654
167,655,24.0,309.0,545.0,75.0,Unknown_655
167,658,21.0,321.0,455.0,75.0,Unknown_658
167,661,21.0,293.0,487.0,75.0,Unknown_661
167,665,17.0,341.0,523.0,75.0,Unknown_665
167,668,20.0,309.0,524.0,75.0,Unknown_668
167,674,8.0,219.0,476.0,75.0,Unknown_674
167,678,7.0,234.0,542.0,75.0,Unknown_678
